name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Decatur,2024-04-13,22.9,4.9,15.4,22.9,4.9,15,4.3,49.2,0,0,0,,0,0,40.5,27.6,200.3,1018.1,0,16,294.7,25.4,9,10,2024-04-13T06:20:15,2024-04-13T19:32:49,0.16,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-14,27.9,17.2,22.2,27.8,17.2,22.2,12.2,54.2,0,0,0,,0,0,50,34.6,221.7,1009.1,0,16,286.6,24.7,9,30,2024-04-14T06:18:45,2024-04-14T19:33:49,0.2,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-15,27.8,13.8,20.4,26.9,13.8,20.3,10.7,56.8,0,0,0,,0,0,37.1,20.2,42,1012.2,0,16,301.7,26.1,9,10,2024-04-15T06:17:16,2024-04-15T19:34:50,0.25,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-16,27.8,16.2,21.4,28.7,16.2,21.6,15.4,69.6,0.29,100,8.33,rain,0,0,84.6,51.7,154.7,1009.3,48.5,15.8,205.1,17.8,8,30,2024-04-16T06:15:48,2024-04-16T19:35:50,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-17,21.1,14.9,19.3,21.1,14.9,19.3,12.5,66.9,0,0,0,,0,0,77.2,44,243.1,1008.3,31.7,16,167.5,14.5,5,30,2024-04-17T06:14:20,2024-04-17T19:36:51,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KTAZ,72531603887,KDEC,KAAA,D9761,KCMI,F6994,74467204862"
Decatur,2024-04-18,23.4,7.9,15.2,23.4,5.1,15,11,77.9,2.364,100,12.5,rain,0,0,81.5,40,83.1,1014.9,37.9,15.8,143.2,12.5,7,30,2024-04-18T06:12:53,2024-04-18T19:37:51,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-19,13.8,6.7,10.5,13.8,2.6,9.2,2.4,59.9,0,0,0,,0,0,54.8,31.5,329.2,1021.1,29.3,15.9,232.5,20.1,10,10,2024-04-19T06:11:27,2024-04-19T19:38:52,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-20,10.6,3.8,7.5,10.6,0.3,4.5,-1.9,51.9,0,0,0,,0,0,48.1,29.2,315.2,1024.8,31.5,16,217.6,18.7,10,10,2024-04-20T06:10:02,2024-04-20T19:39:52,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-21,14.4,1.7,8.1,14.4,-0.5,6.8,-1.7,52.7,0,0,0,,0,0,40.6,23.9,307.7,1023.3,7.9,16,318.1,27.4,10,10,2024-04-21T06:08:37,2024-04-21T19:40:53,0.43,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-22,18.4,2.2,11.8,18.4,-0.8,11,0.3,49.4,0,0,0,,0,0,48.8,33.2,212.9,1019.5,0,16,292.9,25.3,10,10,2024-04-22T06:07:14,2024-04-22T19:41:54,0.46,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-23,14.4,11.2,12.6,14.4,11.2,12.6,7.7,74,11.82,100,25,rain,0,0,48.1,31.2,221.3,1012.9,46,15.2,82.2,7.2,6,10,2024-04-23T06:05:51,2024-04-23T19:42:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-24,12.9,4.4,8.9,12.9,1.3,7.1,5.6,80.9,0,0,0,,0,0,44.6,27.5,26.3,1022,41.7,16,232.2,20.1,10,10,2024-04-24T06:04:30,2024-04-24T19:43:55,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KTAZ,72531603887,KDEC,C2101,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-25,15.7,0,8,15.7,-3.9,6.4,3.3,75.9,0,0,0,,0,0,33.5,22.1,100.2,1024.6,0,15.3,292.2,25.3,9,10,2024-04-25T06:03:09,2024-04-25T19:44:55,0.56,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-26,19.3,7.9,12.9,19.3,4.9,12,9.9,82.4,20.736,100,41.67,rain,0,0,47.9,31.5,131.3,1015.1,68,14.7,59.2,5.2,2,10,2024-04-26T06:01:49,2024-04-26T19:45:56,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-27,23.9,15.6,19.9,23.9,15.6,19.9,17.3,85.8,4.137,100,33.33,rain,0,0,65.2,49.2,193.7,1013.3,78.3,16,183.4,15.9,9,30,2024-04-27T06:00:31,2024-04-27T19:46:56,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-28,24.3,19.3,21.5,24.3,19.3,21.5,17.2,77.3,2.23,100,8.33,rain,0,0,77.5,51.5,185.8,1012.7,50.8,16,191.7,16.6,7,10,2024-04-28T05:59:13,2024-04-28T19:47:56,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-29,21.2,14.3,17.8,21.2,14.3,17.8,15.1,85.3,19.367,100,25,rain,0,0,50,24.1,209.2,1011.5,60.5,15.1,157,13.5,5,10,2024-04-29T05:57:57,2024-04-29T19:48:57,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-04-30,25.6,8.9,18.6,25.6,8.9,18.6,12.8,72.1,0,0,0,,0,0,37.1,23.8,194.4,1013.1,6.8,16,306.3,26.6,9,10,2024-04-30T05:56:41,2024-04-30T19:49:57,0.74,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-01,26.1,15.7,21,26.1,15.7,21,13.2,63.3,0,0,0,,0,0,37.1,25.4,249.7,1012.8,9.1,16,283.3,24.5,9,10,2024-05-01T05:55:27,2024-05-01T19:50:57,0.75,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-02,28.8,13.4,21.5,29.3,13.4,21.7,15,68.2,0.052,100,12.5,rain,0,0,53.2,33,185.9,1011.6,22.5,16,208.9,17.9,8,30,2024-05-02T05:54:14,2024-05-02T19:51:57,0.81,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,74467204862"
Decatur,2024-05-03,23.3,16.2,19.5,23.3,16.2,19.5,16.7,84.6,0.511,100,12.5,rain,0,0,27.7,21.9,8.6,1014.5,60.8,15.9,209,17.9,8,10,2024-05-03T05:53:02,2024-05-03T19:52:56,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,74467204862"
Decatur,2024-05-04,27.8,11.7,19.6,28.5,11.7,19.7,15.1,77.6,5.222,100,12.5,rain,0,0,57.8,27,224,1013.8,32.2,15.8,277.1,23.8,10,30,2024-05-04T05:51:52,2024-05-04T19:53:56,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,74467204862"
Decatur,2024-05-05,20.6,12.8,17,20.6,12.8,17,12.5,75.5,0,0,0,,0,0,37.1,25.4,4.9,1016.6,37.3,16,232.8,20,10,10,2024-05-05T05:50:43,2024-05-05T19:54:55,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KTAZ,72531603887,KDEC,D9761,KAAA,74467204862"
Decatur,2024-05-06,23.1,13.8,18.4,23.1,13.8,18.4,15.6,83.8,0.29,100,4.17,rain,0,0,31.7,20.2,101.7,1012.2,74.9,16,157.5,13.4,7,10,2024-05-06T05:49:35,2024-05-06T19:55:54,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-07,26.7,17.9,22.1,27.9,17.9,22.2,17.2,76.3,1.814,100,8.33,rain,0,0,61,34.8,197.2,1002.3,44.6,15.6,222.5,19,9,30,2024-05-07T05:48:28,2024-05-07T19:56:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KTAZ,72531603887,KDEC,C2101,D9761,KAAA,74467204862"
Decatur,2024-05-08,23.8,11.2,18.4,23.8,11.2,18.4,14.9,81.8,2.46,100,29.17,rain,0,0,39.7,20.8,121.1,1004.6,31.5,15.9,148.7,12.9,6,10,2024-05-08T05:47:23,2024-05-08T19:57:52,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,74467204862"
Decatur,2024-05-09,21.1,13.3,17.7,21.1,13.3,17.7,16,90.3,12.75,100,20.83,rain,0,0,52.4,31.3,336.5,1005.5,92.7,15.1,74.9,6.3,3,10,2024-05-09T05:46:20,2024-05-09T19:58:50,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,74467204862"
Decatur,2024-05-10,20.6,10,15.7,20.6,10,15.7,10.6,74.2,0,0,0,,0,0,33.5,22.1,314,1013.3,49.2,16,256.4,22.2,10,10,2024-05-10T05:45:17,2024-05-10T19:59:48,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KTAZ,72531603887,KDEC,D9761,KAAA,74467204862"
Decatur,2024-05-11,23.9,13.3,18.7,23.9,13.3,18.7,7,50.4,0,0,0,,0,0,48.7,33,290.8,1010.9,14.4,16,340.8,29.4,10,10,2024-05-11T05:44:17,2024-05-11T20:00:46,0.12,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-12,27.9,10,20,27,10,19.8,9.7,56,0,0,0,,0,0,48.1,24,221.2,1011.6,5.5,16,305.4,26.2,10,10,2024-05-12T05:43:17,2024-05-12T20:01:43,0.15,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-13,25,15.7,19.8,25,15.7,19.8,14.9,75.2,13.438,100,37.5,rain,0,0,42.5,20.3,189.9,1008.8,57.2,15.7,169.4,14.7,7,10,2024-05-13T05:42:20,2024-05-13T20:02:40,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,74467204862"
Decatur,2024-05-14,20.6,15.7,18,20.6,15.7,18,17.1,94.7,6.208,100,29.17,rain,0,0,33.5,24,73.8,1005.8,97,12.6,73,6.1,4,10,2024-05-14T05:41:23,2024-05-14T20:03:37,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-15,23.4,13.3,17.8,23.4,13.3,17.8,15.5,87.4,0,0,0,,0,0,31.7,27.3,10.5,1008.7,73.6,13.6,206.6,17.9,10,10,2024-05-15T05:40:29,2024-05-15T20:04:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-16,21.7,13.4,18.1,21.7,13.4,18.1,16.8,92.5,2.435,100,20.83,rain,0,0,37.1,25.5,194.7,1010.2,54.6,13.1,98.2,8.4,4,10,2024-05-16T05:39:36,2024-05-16T20:05:28,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,74467204862"
Decatur,2024-05-17,27.2,15.6,21.1,27.6,15.6,21.1,17.3,81.3,0,0,0,,0,0,33.5,12.9,174.4,1008.5,19.4,13.2,251.5,21.7,10,30,2024-05-17T05:38:44,2024-05-17T20:06:23,0.31,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-18,28.9,16.7,23.1,29.4,16.7,23.3,17.3,73.1,0,0,0,,0,0,27.7,16.2,194.6,1010.9,8.1,15.9,341,29.6,10,30,2024-05-18T05:37:54,2024-05-18T20:07:17,0.34,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-19,32.2,18.9,25,33.6,18.9,25.5,18.6,69.8,3.264,100,8.33,rain,0,0,70.6,42.2,191.1,1013.5,35.8,15.5,293.1,25.2,10,60,2024-05-19T05:37:06,2024-05-19T20:08:11,0.37,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-20,30,20.1,25.1,31.2,20.1,25.6,18.7,69.2,0,0,0,,0,0,49.8,31.4,200.9,1011.7,19.4,16,253.5,21.7,9,30,2024-05-20T05:36:20,2024-05-20T20:09:04,0.41,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-21,31.7,19.4,25.9,33.3,19.4,26.6,18.6,66.4,3.389,100,8.33,rain,0,0,74.6,48.1,189.1,1007.8,23.7,16,296.1,25.6,10,60,2024-05-21T05:35:35,2024-05-21T20:09:57,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-22,23.9,16.2,21.2,23.9,16.2,21.2,14.1,66.4,0.136,100,12.5,rain,0,0,49.6,27.5,253.2,1010,17.6,16,325.7,28.1,10,30,2024-05-22T05:34:52,2024-05-22T20:10:48,0.47,Rain,Clear conditions throughout the day with rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-23,26.7,12.8,21.1,27.4,12.8,21.2,14.8,70.1,0,0,0,,0,0,33.5,25.5,154.1,1012.5,32.5,16,275.5,24,10,30,2024-05-23T05:34:11,2024-05-23T20:11:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-24,24.9,17.9,20.1,24.9,17.9,20.1,18.8,92.7,44.126,100,50,rain,0,0,55.1,42.1,164.5,1009.1,67.5,13.3,93.2,8,6,75,2024-05-24T05:33:32,2024-05-24T20:12:29,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-25,25,16.1,20.1,25,16.1,20.1,13.9,70,0.007,100,8.33,rain,0,0,38.9,22.2,353.2,1011,36.9,16,345,29.6,10,10,2024-05-25T05:32:54,2024-05-25T20:13:19,0.58,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-26,26.7,16.2,21.4,28,16.2,21.6,17.7,80.5,16.189,100,33.33,rain,0,0,47.9,29,181.5,1003.3,37.3,15.4,228.6,19.8,10,30,2024-05-26T05:32:19,2024-05-26T20:14:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-27,25.6,15.6,20.2,25.6,15.6,20.2,13.7,68.6,0.069,100,8.33,rain,0,0,53,31.2,290.8,1007.7,45.1,16,330.5,28.4,10,10,2024-05-27T05:31:45,2024-05-27T20:14:55,0.65,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-28,25,14.3,19.6,25,14.3,19.6,12.5,67.4,2.224,100,12.5,rain,0,0,51.8,25.9,287.7,1015.5,33.6,16,297.5,25.7,10,10,2024-05-28T05:31:13,2024-05-28T20:15:41,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-29,22.9,13.3,18.2,22.9,13.3,18.2,11.5,66.8,0,0,0,,0,0,33.5,22.1,348.3,1020.7,35.5,16,221.3,19.2,7,10,2024-05-29T05:30:43,2024-05-29T20:16:27,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-30,25,10.1,18.4,25,10.1,18.4,8.9,57.8,0,0,0,,0,0,20.5,14.6,79.8,1021.9,0.1,16,350,30.4,10,10,2024-05-30T05:30:14,2024-05-30T20:17:11,0.75,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-05-31,26.2,12.3,20.1,26.2,12.3,20.1,10.4,56.2,0,0,0,,0,0,49.8,25.7,132.8,1020.8,0,16,322.3,28,10,10,2024-05-31T05:29:48,2024-05-31T20:17:55,0.79,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-01,21.2,17.9,19.6,21.2,17.9,19.6,17,86.5,8.587,100,37.5,rain,0,0,38.9,25.6,151.1,1014.4,83,14.9,91.3,8,5,10,2024-06-01T05:29:23,2024-06-01T20:18:37,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-02,21.7,16.2,19.2,21.7,16.2,19.2,17.5,90.5,0.016,100,16.67,rain,0,0,20.5,18.1,0.3,1014.5,78,13.8,167,14.6,8,10,2024-06-02T05:29:01,2024-06-02T20:19:18,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-03,30,15.7,23.6,31.5,15.7,24.2,18.6,76.1,0,0,0,,0,0,42.5,29.2,171.1,1010.7,12.1,14.2,326.6,28.3,9,30,2024-06-03T05:28:40,2024-06-03T20:19:58,0.9,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-04,27.9,19.4,24.3,30,19.4,25,20.1,78.1,0.053,100,12.5,rain,0,0,40.5,29.2,163.6,1006.8,48.1,16,200,17.4,10,30,2024-06-04T05:28:21,2024-06-04T20:20:37,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-05,26.1,18.4,22.7,26.1,18.4,22.7,19.1,81.8,19.543,100,29.17,rain,0,0,54.4,26.3,232,1004.6,47.8,14.7,242.8,21.1,10,10,2024-06-05T05:28:05,2024-06-05T20:21:14,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-06,27.8,17.2,23.3,27,17.2,23.1,11.9,52.9,0,0,0,,0,0,53.2,29.4,277.5,1006.7,14.8,16,351.4,30.2,10,10,2024-06-06T05:27:50,2024-06-06T20:21:50,0,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-07,28.9,16.1,22.8,27.7,16.1,22.5,9.6,45.4,0,0,0,,0,0,50.6,27.5,290.7,1011.1,0,16,317.4,27.3,10,10,2024-06-07T05:27:37,2024-06-07T20:22:25,0.04,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-08,26.7,18.4,22.5,28,18.4,22.6,16.9,71.3,0,0,0,,0,0,46.5,25.8,230,1010.2,60.6,16,203.2,17.6,10,30,2024-06-08T05:27:26,2024-06-08T20:22:58,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-09,27.2,13.4,21.1,26.7,13.4,21,11.2,60.3,0,0,0,,0,0,49.8,32.7,320.7,1012.6,8.1,16,305.9,26.5,10,10,2024-06-09T05:27:17,2024-06-09T20:23:30,0.1,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-10,22.9,13.4,18.4,22.9,13.4,18.4,10.8,62.8,0,0,0,,0,0,35.3,22,9.8,1014,22.1,16,242.9,21,9,10,2024-06-10T05:27:09,2024-06-10T20:24:00,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-11,26.2,9.4,18.8,26.2,9.4,18.8,7.2,51,0.065,100,4.17,rain,0,0,27.7,16.3,216.9,1015.9,0.1,16,351.3,30.4,10,10,2024-06-11T05:27:04,2024-06-11T20:24:29,0.17,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-12,31.7,17.9,25.1,32.5,17.9,25.3,14.3,51.6,0,0,0,,0,0,42.5,25.4,218.1,1013.9,10.7,16,350.3,30.2,10,30,2024-06-12T05:27:01,2024-06-12T20:24:56,0.2,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-13,33.3,20.6,27.1,35.3,20.6,27.8,17.9,58.4,0.87,100,12.5,rain,0,0,51.6,34.7,210.8,1011.8,12.8,16,278.2,24.3,10,60,2024-06-13T05:26:59,2024-06-13T20:25:22,0.23,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-14,31.7,21.1,26.1,30.6,21.1,26,16.9,61.2,3.576,100,16.67,rain,0,0,33.5,22,359.1,1014.2,17.4,15.2,354.1,30.7,10,10,2024-06-14T05:27:00,2024-06-14T20:25:46,0.25,Rain,Clear conditions throughout the day with early morning rain.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-15,31.1,15,24.7,30.7,15,24.5,14.3,56.3,0,0,0,,0,0,37.1,20.2,127.7,1016.5,0,16,304.8,26.5,10,10,2024-06-15T05:27:02,2024-06-15T20:26:08,0.3,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-16,35,21.7,28.4,38.2,21.7,29.8,17.8,53.2,0,0,0,,0,0,47.5,29.1,187,1012.8,4,16,331.8,28.6,10,60,2024-06-16T05:27:06,2024-06-16T20:26:29,0.33,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-17,35,23.9,29.3,38.6,23.9,31.4,21,62.5,0,0,0,,0,0,55,35.1,187,1013.8,12.6,16,328.5,28.6,10,75,2024-06-17T05:27:12,2024-06-17T20:26:47,0.36,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-18,31.2,24.3,27.6,33.7,24.3,28.7,20.3,65.2,0,0,0,,0,0,53.3,33,185.9,1016.3,20.4,16,321.5,27.7,10,30,2024-06-18T05:27:20,2024-06-18T20:27:05,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-19,33.3,23.8,28.4,34.9,23.8,29.5,19.9,62,0,0,0,,0,0,33.5,23.8,183.3,1021.7,25.5,16,240.7,20.8,10,30,2024-06-19T05:27:30,2024-06-19T20:27:20,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-20,33.3,22.8,28.3,35.1,22.8,29.3,19.4,59.8,0,0,0,,0,0,27.7,18.1,215.6,1024,16.1,16,268.7,23.3,10,10,2024-06-20T05:27:41,2024-06-20T20:27:34,0.46,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-21,33.3,22.1,28.1,34.6,22.1,28.9,18.8,58.6,0,0,0,,0,0,35.3,20.3,221.9,1021.6,3.9,16,299.3,25.9,10,10,2024-06-21T05:27:54,2024-06-21T20:27:45,0.5,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-22,33.3,23.8,28.7,35.2,23.8,29.9,19.5,58.5,0,0,0,,0,0,56.9,33,212.9,1014.1,4.6,16,255.5,22.2,10,10,2024-06-22T05:28:09,2024-06-22T20:27:55,0.52,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-23,31.1,23.8,27.4,32.4,23.8,28.2,20.2,66.5,2.654,100,33.33,rain,0,0,56.7,27.2,291.3,1009.4,51.4,15.9,331,28.7,10,10,2024-06-23T05:28:26,2024-06-23T20:28:04,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-24,31.7,19.4,26.5,32.8,19.4,26.9,17.8,61,0,0,0,,0,0,27.7,23.9,178.6,1013.5,15.5,16,330.1,28.3,9,15,2024-06-24T05:28:44,2024-06-24T20:28:10,0.6,Clear,Clear conditions throughout the day.,clear-day,"KTAZ,72531603887,KDEC,D9761,KAAA,KCMI,74467204862"
Decatur,2024-06-25,32.6,22.2,26.5,38.5,22.2,27.2,19.2,65.6,5.487,100,50,rain,0,0,63.1,39.7,221.9,1010.5,15.3,15.5,60.8,5.2,4,75,2024-06-25T05:29:04,2024-06-25T20:28:14,0.63,Rain,Clear conditions throughout the day with rain.,rain,"KTAZ,72531603887,KDEC,KAAA,D9761,KCMI,74467204862"
